,PRICE TYPE,DATE,PERIOD,PRICE ($/MWh),DEMAND (MW)
1436,USEP,30 Apr 2005,45,102.82,4183.607
1437,USEP,30 Apr 2005,46,102.17,4144.672
1438,USEP,30 Apr 2005,47,100.05,4114.037
1439,USEP,30 Apr 2005,48,102.87,4027.797
0,USEP,01 May 2005,1,126.99,3948.556
1,USEP,01 May 2005,2,125.57,3890.64
2,USEP,01 May 2005,3,125.56,3880.119
3,USEP,01 May 2005,4,115.03,3815.931
4,USEP,01 May 2005,5,105.64,3760.203
5,USEP,01 May 2005,6,100.01,3705.557
6,USEP,01 May 2005,7,97.98,3658.516
7,USEP,01 May 2005,8,97.01,3625.704
8,USEP,01 May 2005,9,93.93,3609.149
9,USEP,01 May 2005,10,92.89,3594.846
10,USEP,01 May 2005,11,86.36,3589.404
11,USEP,01 May 2005,12,82.06,3593.494
12,USEP,01 May 2005,13,82.07,3601.829
13,USEP,01 May 2005,14,81.67,3560.602
14,USEP,01 May 2005,15,80.73,3539.629
15,USEP,01 May 2005,16,80.73,3600.8
16,USEP,01 May 2005,17,82.04,3692.273
17,USEP,01 May 2005,18,88.32,3771.032
18,USEP,01 May 2005,19,94.94,3818.849
19,USEP,01 May 2005,20,95.99,3860.785
20,USEP,01 May 2005,21,93.05,3924.834
21,USEP,01 May 2005,22,96.71,3968.411
22,USEP,01 May 2005,23,87.2,3986.422
23,USEP,01 May 2005,24,86.47,3965.409
24,USEP,01 May 2005,25,83.17,3949.803
25,USEP,01 May 2005,26,84.1,3963.192
26,USEP,01 May 2005,27,84.11,3970.647
27,USEP,01 May 2005,28,86.2,3984.285
28,USEP,01 May 2005,29,87.22,3995.716
29,USEP,01 May 2005,30,87.22,4001.64
30,USEP,01 May 2005,31,96.7,3976.924
31,USEP,01 May 2005,32,93.05,3946.091
32,USEP,01 May 2005,33,92.98,3906.022
33,USEP,01 May 2005,34,84.08,3830.613
34,USEP,01 May 2005,35,84.09,3824.271
35,USEP,01 May 2005,36,82.85,3800.738
36,USEP,01 May 2005,37,84.08,3830.016
37,USEP,01 May 2005,38,86.97,3951.07
38,USEP,01 May 2005,39,92.58,4069.655
39,USEP,01 May 2005,40,92.65,4110.806
40,USEP,01 May 2005,41,92.64,4090.36
41,USEP,01 May 2005,42,92.65,4103.505
42,USEP,01 May 2005,43,92.62,4117.575
43,USEP,01 May 2005,44,92.49,3920.45
44,USEP,01 May 2005,45,92.6,3932.826
45,USEP,01 May 2005,46,92.47,3907.071
46,USEP,01 May 2005,47,83.03,3828.008
47,USEP,01 May 2005,48,82.91,3772.106
48,USEP,02 May 2005,1,86.84,3745.655
49,USEP,02 May 2005,2,86.38,3705.876
50,USEP,02 May 2005,3,80.73,3640.938
51,USEP,02 May 2005,4,80.28,3576.173
52,USEP,02 May 2005,5,78.38,3523.064
53,USEP,02 May 2005,6,78.28,3485.59
54,USEP,02 May 2005,7,78.22,3451.839
55,USEP,02 May 2005,8,78.18,3426.258
56,USEP,02 May 2005,9,78.13,3408.371
57,USEP,02 May 2005,10,78.12,3395.002
58,USEP,02 May 2005,11,78.13,3398.093
59,USEP,02 May 2005,12,78.13,3413.242
60,USEP,02 May 2005,13,78.21,3436.75
61,USEP,02 May 2005,14,78.21,3430.011
62,USEP,02 May 2005,15,78.22,3435.821
63,USEP,02 May 2005,16,78.28,3497.911
64,USEP,02 May 2005,17,78.44,3591.526
65,USEP,02 May 2005,18,78.71,3688.605
66,USEP,02 May 2005,19,80.74,3769.193
67,USEP,02 May 2005,20,86.52,3833.59
68,USEP,02 May 2005,21,92.91,3901.703
69,USEP,02 May 2005,22,93.05,3943.73
70,USEP,02 May 2005,23,82.68,3959.823
71,USEP,02 May 2005,24,80.84,3944.928
72,USEP,02 May 2005,25,80.84,3929.486
73,USEP,02 May 2005,26,80.84,3940.057
74,USEP,02 May 2005,27,82.7,3970.294
75,USEP,02 May 2005,28,82.78,3987.68
76,USEP,02 May 2005,29,80.83,3993.4
77,USEP,02 May 2005,30,80.67,3983.057
78,USEP,02 May 2005,31,92.97,3963.779
79,USEP,02 May 2005,32,92.99,3964.057
80,USEP,02 May 2005,33,93.03,3976.581
81,USEP,02 May 2005,34,93.0,3957.874
82,USEP,02 May 2005,35,92.88,3931.33
83,USEP,02 May 2005,36,92.94,3898.915
84,USEP,02 May 2005,37,98.08,3930.877
85,USEP,02 May 2005,38,84.48,4062.006
86,USEP,02 May 2005,39,92.77,4156.679
87,USEP,02 May 2005,40,92.89,4184.889
88,USEP,02 May 2005,41,92.96,4195.232
89,USEP,02 May 2005,42,94.6,4208.656
90,USEP,02 May 2005,43,94.58,4208.064
91,USEP,02 May 2005,44,92.99,4192.265
92,USEP,02 May 2005,45,92.85,4144.617
93,USEP,02 May 2005,46,84.65,4094.45
94,USEP,02 May 2005,47,91.77,4037.037
95,USEP,02 May 2005,48,98.12,3964.127
96,USEP,03 May 2005,1,93.31,3908.597
97,USEP,03 May 2005,2,102.3,3858.937
98,USEP,03 May 2005,3,106.92,3810.971
99,USEP,03 May 2005,4,102.26,3739.527
100,USEP,03 May 2005,5,98.03,3665.191
101,USEP,03 May 2005,6,91.97,3613.508
102,USEP,03 May 2005,7,92.97,3580.835
103,USEP,03 May 2005,8,91.75,3547.869
104,USEP,03 May 2005,9,82.92,3503.736
105,USEP,03 May 2005,10,83.0,3513.119
106,USEP,03 May 2005,11,92.67,3573.862
107,USEP,03 May 2005,12,91.97,3637.598
108,USEP,03 May 2005,13,92.96,3722.142
109,USEP,03 May 2005,14,94.77,3833.058
110,USEP,03 May 2005,15,81.49,4015.392
111,USEP,03 May 2005,16,88.06,4352.815
112,USEP,03 May 2005,17,100.2,4606.454
113,USEP,03 May 2005,18,88.88,4777.567
114,USEP,03 May 2005,19,88.84,4910.807
115,USEP,03 May 2005,20,103.53,4996.063
116,USEP,03 May 2005,21,125.81,5078.281
117,USEP,03 May 2005,22,130.61,5134.05
118,USEP,03 May 2005,23,116.29,5156.44
119,USEP,03 May 2005,24,92.78,5122.012
120,USEP,03 May 2005,25,94.79,5084.265
121,USEP,03 May 2005,26,96.81,5106.943
122,USEP,03 May 2005,27,102.05,5158.751
123,USEP,03 May 2005,28,137.72,5202.253
124,USEP,03 May 2005,29,137.73,5228.326
125,USEP,03 May 2005,30,162.85,5231.959
126,USEP,03 May 2005,31,162.8,5214.792
127,USEP,03 May 2005,32,152.57,5221.959
128,USEP,03 May 2005,33,152.69,5215.911
129,USEP,03 May 2005,34,132.48,5172.393
130,USEP,03 May 2005,35,95.54,5085.016
131,USEP,03 May 2005,36,92.77,4920.201
132,USEP,03 May 2005,37,87.02,4817.376
133,USEP,03 May 2005,38,87.57,4829.384
134,USEP,03 May 2005,39,132.56,4855.824
135,USEP,03 May 2005,40,132.56,4813.972
136,USEP,03 May 2005,41,508.51,4760.867
137,USEP,03 May 2005,42,508.72,4715.109
138,USEP,03 May 2005,43,283.37,4650.25
139,USEP,03 May 2005,44,163.14,4556.183
140,USEP,03 May 2005,45,100.86,4469.248
141,USEP,03 May 2005,46,94.79,4366.945
142,USEP,03 May 2005,47,94.78,4280.313
143,USEP,03 May 2005,48,88.11,4156.729
144,USEP,04 May 2005,1,100.52,4032.931
145,USEP,04 May 2005,2,102.39,3941.851
146,USEP,04 May 2005,3,96.25,3841.755
147,USEP,04 May 2005,4,120.84,3808.809
148,USEP,04 May 2005,5,120.62,3806.796
149,USEP,04 May 2005,6,111.28,3763.925
150,USEP,04 May 2005,7,106.92,3724.588
151,USEP,04 May 2005,8,102.11,3690.498
152,USEP,04 May 2005,9,100.8,3679.53
153,USEP,04 May 2005,10,100.15,3683.744
154,USEP,04 May 2005,11,102.05,3715.577
155,USEP,04 May 2005,12,106.91,3784.327
156,USEP,04 May 2005,13,106.96,3854.031
157,USEP,04 May 2005,14,106.43,3904.432
158,USEP,04 May 2005,15,81.5,4028.18
159,USEP,04 May 2005,16,84.64,4312.201
160,USEP,04 May 2005,17,100.23,4619.138
161,USEP,04 May 2005,18,88.72,4822.475
162,USEP,04 May 2005,19,92.78,4932.795
163,USEP,04 May 2005,20,104.03,5008.085
164,USEP,04 May 2005,21,131.52,5072.536
165,USEP,04 May 2005,22,178.16,5129.229
166,USEP,04 May 2005,23,153.75,5145.511
167,USEP,04 May 2005,24,134.74,5104.896
168,USEP,04 May 2005,25,131.43,5071.184
169,USEP,04 May 2005,26,134.47,5089.504
170,USEP,04 May 2005,27,153.68,5145.252
171,USEP,04 May 2005,28,172.89,5188.839
172,USEP,04 May 2005,29,178.01,5214.295
173,USEP,04 May 2005,30,230.9,5215.767
174,USEP,04 May 2005,31,201.8,5221.288
175,USEP,04 May 2005,32,201.8,5225.851
176,USEP,04 May 2005,33,178.48,5202.661
177,USEP,04 May 2005,34,171.81,5142.837
178,USEP,04 May 2005,35,140.97,5042.468
179,USEP,04 May 2005,36,97.16,4882.503
180,USEP,04 May 2005,37,87.02,4764.341
181,USEP,04 May 2005,38,88.03,4761.822
182,USEP,04 May 2005,39,88.03,4777.606
183,USEP,04 May 2005,40,96.12,4748.805
184,USEP,04 May 2005,41,172.61,4747.573
185,USEP,04 May 2005,42,319.29,4721.132
186,USEP,04 May 2005,43,175.85,4667.173
187,USEP,04 May 2005,44,132.03,4588.667
188,USEP,04 May 2005,45,100.85,4487.671
189,USEP,04 May 2005,46,99.28,4395.165
190,USEP,04 May 2005,47,98.2,4300.253
191,USEP,04 May 2005,48,90.12,4178.662
192,USEP,05 May 2005,1,89.11,4083.705
193,USEP,05 May 2005,2,170.2,3983.008
194,USEP,05 May 2005,3,161.72,3929.998
195,USEP,05 May 2005,4,151.7,3869.493
196,USEP,05 May 2005,5,136.23,3811.851
197,USEP,05 May 2005,6,135.14,3774.983
198,USEP,05 May 2005,7,135.13,3732.644
199,USEP,05 May 2005,8,167.26,3708.331
200,USEP,05 May 2005,9,166.38,3687.641
201,USEP,05 May 2005,10,158.09,3702.436
202,USEP,05 May 2005,11,157.63,3733.27
203,USEP,05 May 2005,12,151.38,3814.907
204,USEP,05 May 2005,13,151.97,3890.486
205,USEP,05 May 2005,14,152.06,3943.168
206,USEP,05 May 2005,15,86.61,4075.524
207,USEP,05 May 2005,16,98.16,4360.146
208,USEP,05 May 2005,17,156.21,4624.098
209,USEP,05 May 2005,18,95.14,4865.58
210,USEP,05 May 2005,19,103.29,4990.66
211,USEP,05 May 2005,20,117.36,5052.701
212,USEP,05 May 2005,21,126.97,5122.554
213,USEP,05 May 2005,22,147.02,5165.763
214,USEP,05 May 2005,23,135.33,5180.415
215,USEP,05 May 2005,24,116.38,5145.272
216,USEP,05 May 2005,25,108.23,5119.229
217,USEP,05 May 2005,26,116.33,5137.469
218,USEP,05 May 2005,27,135.35,5191.051
219,USEP,05 May 2005,28,147.82,5219.474
220,USEP,05 May 2005,29,158.59,5227.168
221,USEP,05 May 2005,30,147.73,5205.265
222,USEP,05 May 2005,31,126.56,5189.197
223,USEP,05 May 2005,32,122.62,5176.25
224,USEP,05 May 2005,33,121.5,5152.245
225,USEP,05 May 2005,34,116.37,5093.947
226,USEP,05 May 2005,35,98.1,5006.336
227,USEP,05 May 2005,36,88.7,4837.932
228,USEP,05 May 2005,37,85.96,4718.786
229,USEP,05 May 2005,38,89.87,4737.488
230,USEP,05 May 2005,39,92.14,4758.02
231,USEP,05 May 2005,40,88.83,4728.195
232,USEP,05 May 2005,41,94.9,4675.438
233,USEP,05 May 2005,42,92.75,4577.733
234,USEP,05 May 2005,43,96.23,4534.534
235,USEP,05 May 2005,44,93.17,4458.811
236,USEP,05 May 2005,45,96.2,4364.048
237,USEP,05 May 2005,46,96.21,4268.932
238,USEP,05 May 2005,47,86.08,4154.448
239,USEP,05 May 2005,48,82.02,4076.185
240,USEP,06 May 2005,1,84.04,3986.377
241,USEP,06 May 2005,2,90.24,3876.237
242,USEP,06 May 2005,3,90.66,3760.61
243,USEP,06 May 2005,4,92.7,3709.817
244,USEP,06 May 2005,5,91.02,3679.018
245,USEP,06 May 2005,6,90.01,3657.826
246,USEP,06 May 2005,7,88.99,3625.038
247,USEP,06 May 2005,8,85.95,3598.096
248,USEP,06 May 2005,9,85.93,3587.073
249,USEP,06 May 2005,10,88.99,3617.738
250,USEP,06 May 2005,11,88.99,3637.926
251,USEP,06 May 2005,12,100.14,3733.111
252,USEP,06 May 2005,13,106.91,3842.516
253,USEP,06 May 2005,14,102.27,3899.248
254,USEP,06 May 2005,15,80.64,4016.575
255,USEP,06 May 2005,16,84.65,4305.302
256,USEP,06 May 2005,17,89.12,4620.932
257,USEP,06 May 2005,18,85.97,4833.057
258,USEP,06 May 2005,19,88.03,4930.916
259,USEP,06 May 2005,20,88.69,4979.393
260,USEP,06 May 2005,21,91.05,5059.843
261,USEP,06 May 2005,22,106.17,5119.985
262,USEP,06 May 2005,23,108.55,5145.471
263,USEP,06 May 2005,24,91.1,5074.728
264,USEP,06 May 2005,25,90.09,5045.34
265,USEP,06 May 2005,26,91.05,5061.542
266,USEP,06 May 2005,27,92.12,5109.259
267,USEP,06 May 2005,28,92.12,5108.882
268,USEP,06 May 2005,29,92.12,5104.473
269,USEP,06 May 2005,30,91.1,5076.388
270,USEP,06 May 2005,31,89.07,5050.211
271,USEP,06 May 2005,32,88.71,4992.131
272,USEP,06 May 2005,33,88.67,4966.372
273,USEP,06 May 2005,34,87.96,4919.709
274,USEP,06 May 2005,35,85.93,4817.023
275,USEP,06 May 2005,36,84.66,4709.483
276,USEP,06 May 2005,37,83.8,4615.152
277,USEP,06 May 2005,38,84.62,4629.282
278,USEP,06 May 2005,39,85.84,4629.997
279,USEP,06 May 2005,40,84.71,4603.497
280,USEP,06 May 2005,41,85.86,4573.593
281,USEP,06 May 2005,42,87.86,4528.927
282,USEP,06 May 2005,43,92.78,4463.955
283,USEP,06 May 2005,44,131.47,4382.218
284,USEP,06 May 2005,45,101.01,4297.102
285,USEP,06 May 2005,46,96.82,4224.132
286,USEP,06 May 2005,47,91.9,4132.326
287,USEP,06 May 2005,48,89.82,4055.088
288,USEP,07 May 2005,1,100.98,3962.506
289,USEP,07 May 2005,2,96.8,3893.011
290,USEP,07 May 2005,3,98.82,3780.003
291,USEP,07 May 2005,4,96.79,3724.374
292,USEP,07 May 2005,5,94.76,3654.928
293,USEP,07 May 2005,6,92.71,3611.177
294,USEP,07 May 2005,7,90.89,3581.556
295,USEP,07 May 2005,8,92.7,3555.543
296,USEP,07 May 2005,9,91.8,3540.703
297,USEP,07 May 2005,10,90.68,3537.238
298,USEP,07 May 2005,11,92.7,3553.232
299,USEP,07 May 2005,12,93.88,3578.042
300,USEP,07 May 2005,13,95.94,3617.777
301,USEP,07 May 2005,14,96.0,3637.702
302,USEP,07 May 2005,15,92.73,3724.612
303,USEP,07 May 2005,16,101.97,3943.596
304,USEP,07 May 2005,17,100.84,4171.112
305,USEP,07 May 2005,18,109.05,4332.935
306,USEP,07 May 2005,19,121.22,4443.279
307,USEP,07 May 2005,20,141.25,4521.408
308,USEP,07 May 2005,21,131.14,4570.208
309,USEP,07 May 2005,22,106.15,4607.205
310,USEP,07 May 2005,23,100.88,4608.885
311,USEP,07 May 2005,24,98.86,4593.92
312,USEP,07 May 2005,25,98.04,4568.648
313,USEP,07 May 2005,26,98.09,4514.395
314,USEP,07 May 2005,27,95.97,4454.298
315,USEP,07 May 2005,28,95.97,4428.081
316,USEP,07 May 2005,29,95.98,4438.493
317,USEP,07 May 2005,30,95.93,4409.324
318,USEP,07 May 2005,31,93.91,4386.214
319,USEP,07 May 2005,32,92.71,4330.868
320,USEP,07 May 2005,33,92.47,4272.784
321,USEP,07 May 2005,34,94.89,4211.404
322,USEP,07 May 2005,35,90.86,4158.29
323,USEP,07 May 2005,36,88.19,4129.931
324,USEP,07 May 2005,37,87.23,4129.598
325,USEP,07 May 2005,38,94.89,4214.033
326,USEP,07 May 2005,39,96.75,4279.602
327,USEP,07 May 2005,40,96.96,4288.827
328,USEP,07 May 2005,41,100.86,4287.097
329,USEP,07 May 2005,42,98.99,4276.978
330,USEP,07 May 2005,43,99.01,4268.539
331,USEP,07 May 2005,44,97.98,4230.484
332,USEP,07 May 2005,45,95.97,4184.591
333,USEP,07 May 2005,46,95.98,4149.786
334,USEP,07 May 2005,47,95.98,4111.8
335,USEP,07 May 2005,48,98.02,4046.609
336,USEP,08 May 2005,1,111.26,3962.964
337,USEP,08 May 2005,2,98.87,3899.378
338,USEP,08 May 2005,3,98.88,3806.22
339,USEP,08 May 2005,4,106.62,3766.266
340,USEP,08 May 2005,5,100.86,3710.527
341,USEP,08 May 2005,6,96.79,3658.72
342,USEP,08 May 2005,7,94.77,3637.498
343,USEP,08 May 2005,8,88.87,3606.654
344,USEP,08 May 2005,9,88.81,3580.989
345,USEP,08 May 2005,10,86.83,3564.678
346,USEP,08 May 2005,11,87.8,3566.621
347,USEP,08 May 2005,12,87.83,3566.979
348,USEP,08 May 2005,13,87.8,3565.249
349,USEP,08 May 2005,14,81.44,3531.478
350,USEP,08 May 2005,15,81.19,3507.493
351,USEP,08 May 2005,16,81.29,3576.238
352,USEP,08 May 2005,17,81.53,3702.884
353,USEP,08 May 2005,18,90.85,3808.943
354,USEP,08 May 2005,19,95.95,3855.726
355,USEP,08 May 2005,20,93.87,3804.088
356,USEP,08 May 2005,21,94.76,3851.492
357,USEP,08 May 2005,22,95.93,3883.971
358,USEP,08 May 2005,23,90.33,3909.988
359,USEP,08 May 2005,24,90.44,3937.82
360,USEP,08 May 2005,25,81.73,3855.746
361,USEP,08 May 2005,26,81.8,3856.973
362,USEP,08 May 2005,27,81.69,3872.708
363,USEP,08 May 2005,28,81.53,3875.571
364,USEP,08 May 2005,29,81.43,3872.559
365,USEP,08 May 2005,30,81.36,3831.562
366,USEP,08 May 2005,31,81.34,3795.852
367,USEP,08 May 2005,32,81.48,3865.368
368,USEP,08 May 2005,33,81.53,3912.041
369,USEP,08 May 2005,34,81.48,3889.333
370,USEP,08 May 2005,35,81.25,3707.362
371,USEP,08 May 2005,36,81.29,3627.399
372,USEP,08 May 2005,37,81.4,3705.448
373,USEP,08 May 2005,38,81.54,3886.088
374,USEP,08 May 2005,39,85.77,4004.717
375,USEP,08 May 2005,40,89.85,4028.379
376,USEP,08 May 2005,41,92.86,4044.034
377,USEP,08 May 2005,42,92.88,4059.66
378,USEP,08 May 2005,43,92.88,4058.736
379,USEP,08 May 2005,44,92.87,4040.57
380,USEP,08 May 2005,45,91.9,4005.765
381,USEP,08 May 2005,46,89.85,3946.528
382,USEP,08 May 2005,47,90.58,3866.426
383,USEP,08 May 2005,48,88.89,3782.811
384,USEP,09 May 2005,1,85.57,3678.048
385,USEP,09 May 2005,2,92.71,3562.203
386,USEP,09 May 2005,3,80.9,3475.829
387,USEP,09 May 2005,4,80.76,3437.197
388,USEP,09 May 2005,5,79.42,3405.225
389,USEP,09 May 2005,6,78.72,3375.336
390,USEP,09 May 2005,7,78.71,3344.462
391,USEP,09 May 2005,8,78.45,3329.93
392,USEP,09 May 2005,9,78.45,3319.105
393,USEP,09 May 2005,10,78.45,3330.248
394,USEP,09 May 2005,11,78.44,3378.586
395,USEP,09 May 2005,12,78.74,3463.359
396,USEP,09 May 2005,13,80.92,3568.291
397,USEP,09 May 2005,14,90.87,3655.763
398,USEP,09 May 2005,15,80.42,3867.684
399,USEP,09 May 2005,16,82.77,4181.027
400,USEP,09 May 2005,17,91.89,4527.253
401,USEP,09 May 2005,18,97.91,4789.718
402,USEP,09 May 2005,19,106.16,4964.801
403,USEP,09 May 2005,20,130.89,5012.826
404,USEP,09 May 2005,21,108.75,4973.608
405,USEP,09 May 2005,22,114.73,5028.512
406,USEP,09 May 2005,23,116.13,5065.484
407,USEP,09 May 2005,24,116.36,5076.318
408,USEP,09 May 2005,25,116.09,5059.733
409,USEP,09 May 2005,26,119.91,5075.24
410,USEP,09 May 2005,27,119.6,5073.813
411,USEP,09 May 2005,28,125.73,5107.416
412,USEP,09 May 2005,29,121.28,5129.393
413,USEP,09 May 2005,30,121.37,5133.145
414,USEP,09 May 2005,31,130.87,5138.225
415,USEP,09 May 2005,32,130.86,5137.002
416,USEP,09 May 2005,33,141.03,5169.864
417,USEP,09 May 2005,34,126.29,5132.444
418,USEP,09 May 2005,35,116.34,5027.955
419,USEP,09 May 2005,36,106.1,4880.779
420,USEP,09 May 2005,37,104.64,4766.006
421,USEP,09 May 2005,38,101.04,4744.238
422,USEP,09 May 2005,39,101.04,4741.534
423,USEP,09 May 2005,40,100.98,4701.014
424,USEP,09 May 2005,41,120.91,4728.935
425,USEP,09 May 2005,42,146.72,4677.784
426,USEP,09 May 2005,43,180.59,4605.316
427,USEP,09 May 2005,44,190.12,4529.226
428,USEP,09 May 2005,45,141.69,4426.034
429,USEP,09 May 2005,46,111.16,4342.045
430,USEP,09 May 2005,47,106.01,4235.747
431,USEP,09 May 2005,48,100.97,4154.826
432,USEP,10 May 2005,1,98.83,4071.474
433,USEP,10 May 2005,2,131.13,4002.187
434,USEP,10 May 2005,3,98.89,3863.226
435,USEP,10 May 2005,4,101.11,3816.652
436,USEP,10 May 2005,5,104.1,3755.188
437,USEP,10 May 2005,6,104.08,3727.56
438,USEP,10 May 2005,7,102.04,3702.864
439,USEP,10 May 2005,8,101.88,3680.027
440,USEP,10 May 2005,9,100.94,3665.246
441,USEP,10 May 2005,10,100.94,3670.474
442,USEP,10 May 2005,11,102.99,3713.112
443,USEP,10 May 2005,12,110.89,3792.175
444,USEP,10 May 2005,13,142.27,3876.332
445,USEP,10 May 2005,14,141.93,3933.601
446,USEP,10 May 2005,15,85.84,4082.731
447,USEP,10 May 2005,16,95.48,4387.948
448,USEP,10 May 2005,17,131.41,4682.277
449,USEP,10 May 2005,18,99.99,4813.211
450,USEP,10 May 2005,19,106.16,4985.029
451,USEP,10 May 2005,20,122.64,5069.47
452,USEP,10 May 2005,21,106.11,5119.98
453,USEP,10 May 2005,22,106.1,5146.917
454,USEP,10 May 2005,23,104.14,5118.409
455,USEP,10 May 2005,24,101.09,5087.406
456,USEP,10 May 2005,25,100.01,5035.654
457,USEP,10 May 2005,26,98.04,4991.803
458,USEP,10 May 2005,27,100.0,5022.588
459,USEP,10 May 2005,28,100.0,5042.91
460,USEP,10 May 2005,29,100.06,5049.47
461,USEP,10 May 2005,30,100.01,5026.762
462,USEP,10 May 2005,31,100.03,5007.847
463,USEP,10 May 2005,32,99.05,5002.385
464,USEP,10 May 2005,33,97.01,4923.188
465,USEP,10 May 2005,34,96.42,4917.944
466,USEP,10 May 2005,35,95.92,4874.844
467,USEP,10 May 2005,36,92.86,4767.149
468,USEP,10 May 2005,37,95.84,4665.627
469,USEP,10 May 2005,38,95.9,4628.293
470,USEP,10 May 2005,39,97.86,4657.059
471,USEP,10 May 2005,40,98.94,4638.973
472,USEP,10 May 2005,41,107.53,4660.911
473,USEP,10 May 2005,42,101.16,4604.263
474,USEP,10 May 2005,43,99.15,4483.184
475,USEP,10 May 2005,44,97.02,4411.789
476,USEP,10 May 2005,45,98.82,4322.553
477,USEP,10 May 2005,46,98.83,4220.355
478,USEP,10 May 2005,47,95.95,4076.329
479,USEP,10 May 2005,48,93.84,3982.685
480,USEP,11 May 2005,1,97.54,3896.738
481,USEP,11 May 2005,2,143.23,3810.415
482,USEP,11 May 2005,3,111.06,3722.157
483,USEP,11 May 2005,4,107.15,3661.136
484,USEP,11 May 2005,5,101.04,3613.051
485,USEP,11 May 2005,6,100.94,3589.319
486,USEP,11 May 2005,7,100.9,3566.8
487,USEP,11 May 2005,8,100.79,3541.801
488,USEP,11 May 2005,9,99.86,3520.152
489,USEP,11 May 2005,10,99.85,3528.685
490,USEP,11 May 2005,11,99.89,3571.939
491,USEP,11 May 2005,12,101.02,3697.978
492,USEP,11 May 2005,13,111.24,3831.567
493,USEP,11 May 2005,14,108.19,3888.041
494,USEP,11 May 2005,15,85.65,3978.798
495,USEP,11 May 2005,16,98.42,4283.201
496,USEP,11 May 2005,17,108.07,4607.289
497,USEP,11 May 2005,18,126.38,4819.598
498,USEP,11 May 2005,19,125.04,4898.671
499,USEP,11 May 2005,20,114.2,4872.484
500,USEP,11 May 2005,21,119.28,4981.958
501,USEP,11 May 2005,22,123.28,5055.628
502,USEP,11 May 2005,23,123.27,5056.165
503,USEP,11 May 2005,24,121.3,5021.847
504,USEP,11 May 2005,25,121.31,5017.528
505,USEP,11 May 2005,26,121.31,5023.651
506,USEP,11 May 2005,27,121.31,5065.051
507,USEP,11 May 2005,28,123.27,5104.856
508,USEP,11 May 2005,29,124.35,5121.958
509,USEP,11 May 2005,30,123.29,5113.012
510,USEP,11 May 2005,31,123.28,5103.971
511,USEP,11 May 2005,32,122.29,5111.332
512,USEP,11 May 2005,33,122.28,5109.925
513,USEP,11 May 2005,34,121.33,5072.173
514,USEP,11 May 2005,35,115.22,4987.808
515,USEP,11 May 2005,36,101.23,4849.96
516,USEP,11 May 2005,37,101.17,4736.052
517,USEP,11 May 2005,38,101.17,4731.723
518,USEP,11 May 2005,39,106.41,4739.551
519,USEP,11 May 2005,40,99.74,4710.506
520,USEP,11 May 2005,41,127.31,4687.485
521,USEP,11 May 2005,42,127.38,4645.872
522,USEP,11 May 2005,43,137.61,4573.543
523,USEP,11 May 2005,44,127.3,4478.298
524,USEP,11 May 2005,45,127.29,4400.209
525,USEP,11 May 2005,46,133.22,4324.099
526,USEP,11 May 2005,47,133.39,4228.242
527,USEP,11 May 2005,48,101.02,4131.148
528,USEP,12 May 2005,1,105.66,4054.253
529,USEP,12 May 2005,2,182.09,3980.935
530,USEP,12 May 2005,3,165.8,3845.726
531,USEP,12 May 2005,4,151.5,3812.169
532,USEP,12 May 2005,5,145.61,3772.747
533,USEP,12 May 2005,6,141.4,3727.982
534,USEP,12 May 2005,7,136.19,3691.274
535,USEP,12 May 2005,8,117.1,3593.171
536,USEP,12 May 2005,9,100.87,3543.033
537,USEP,12 May 2005,10,92.7,3529.49
538,USEP,12 May 2005,11,117.03,3584.791
539,USEP,12 May 2005,12,143.02,3677.412
540,USEP,12 May 2005,13,145.65,3735.919
541,USEP,12 May 2005,14,145.58,3825.498
542,USEP,12 May 2005,15,86.64,3963.749
543,USEP,12 May 2005,16,105.11,4258.733
544,USEP,12 May 2005,17,131.25,4533.157
545,USEP,12 May 2005,18,103.1,4739.024
546,USEP,12 May 2005,19,103.17,4792.631
547,USEP,12 May 2005,20,103.18,4872.648
548,USEP,12 May 2005,21,103.24,4916.702
549,USEP,12 May 2005,22,100.92,4967.093
550,USEP,12 May 2005,23,105.98,4993.528
551,USEP,12 May 2005,24,97.9,4937.963
552,USEP,12 May 2005,25,97.83,4898.184
553,USEP,12 May 2005,26,95.82,4906.071
554,USEP,12 May 2005,27,95.82,4945.697
555,USEP,12 May 2005,28,97.94,4978.951
556,USEP,12 May 2005,29,97.89,4991.202
557,USEP,12 May 2005,30,97.88,4990.924
558,USEP,12 May 2005,31,97.85,4976.198
559,USEP,12 May 2005,32,97.85,4969.25
560,USEP,12 May 2005,33,97.8,4904.823
561,USEP,12 May 2005,34,97.77,4868.055
562,USEP,12 May 2005,35,97.82,4811.228
563,USEP,12 May 2005,36,94.25,4679.041
564,USEP,12 May 2005,37,86.35,4578.941
565,USEP,12 May 2005,38,91.83,4599.74
566,USEP,12 May 2005,39,105.89,4639.073
567,USEP,12 May 2005,40,105.89,4624.466
568,USEP,12 May 2005,41,111.07,4586.545
569,USEP,12 May 2005,42,111.13,4550.636
570,USEP,12 May 2005,43,116.12,4480.763
571,USEP,12 May 2005,44,107.58,4395.299
572,USEP,12 May 2005,45,106.02,4297.092
573,USEP,12 May 2005,46,100.85,4163.523
574,USEP,12 May 2005,47,93.87,4026.619
575,USEP,12 May 2005,48,90.99,3990.96
576,USEP,13 May 2005,1,119.14,3907.359
